"Conc","timestamp","Bosch1","Bosch2","SGP30","Winzen1","Winzen2","Temperature","Humidity","absolute_Humidity","Bosch1_ppm","Bosch2_ppm"
0.00824693,"2021-02-11 13:12:00",73.823,27.1725,0,7.2,9.8,23.008,8.81,1.81123219409817,0,0
0.00842331,"2021-02-11 13:13:00",132.624,48.7065,0.85,8.7,9.3,23.0645,8.6105,1.77594647568597,0,0
0.00851977,"2021-02-11 13:14:00",173.4465,66.3365,0.75,9.25,11.9,23.0825,8.463,1.74732132175774,0,0
0.00949057,"2021-02-11 13:16:00",219.196,89.993,2.6,12.35,14,23.1235,8.3075,1.71924024645864,0,0
0.0103778,"2021-02-11 13:17:00",234.0625,96.482,2.75,13.65,14.75,23.146,8.2145,1.70218106717075,1403.31566791473,1446.37377780234
0.00952469,"2021-02-11 13:18:00",245.123,102.1955,3.95,14.25,14.85,23.1635,8.1615,1.69289044003721,1352.44200568038,1381.30107635433
0.0102803,"2021-02-11 13:19:00",253.705,106.914,6.35,15,14,23.179,8.1435,1.69065322309053,1311.07995744577,1326.53268044837
0.0105401,"2021-02-11 13:21:00",267.35,113.9005,6.4,15,13.65,23.2145,8.1005,1.68513956175974,1249.68008717295,1251.49030940181
0.0103554,"2021-02-11 13:22:00",272.504,116.568,4.95,14.65,13.2,23.224,8.057,1.67699986480209,1231.86427795114,1228.60587273935
0.0102501,"2021-02-11 13:23:00",276.993,118.8205,4.55,14,13.1,23.243,8.022,1.67152740396505,1215.52632598772,1208.76765197879
0.0104019,"2021-02-11 13:24:00",280.4215,120.816,4,14,13,23.2515,7.9875,1.66514663071487,1204.93012878707,1192.7299762674
0.0110169,"2021-02-11 13:26:00",287.3145,123.943,6.55,14,13,23.2565,7.902,1.64779284235982,1187.6712021743,1173.88423811133
0.010975,"2021-02-11 13:27:00",289.9285,125.1905,6.8,14,13,23.26,7.8505,1.63738076492604,1184.27363257056,1169.28930796075
0.0111362,"2021-02-11 13:28:00",292.2115,126.427,5.85,13.25,13,23.26,7.8135,1.6296636655945,1180.3745111612,1162.90896778351
0.0107922,"2021-02-11 13:29:00",293.972,127.355,5.35,13,12.15,23.261,7.8055,1.62808804796093,1174.07530392217,1154.9763524522
0.0243064,"2021-02-11 13:31:00",297.7715,129.1815,35.75,11.95,10.5,23.2515,7.8435,1.63512708582311,1152.63021745014,1131.78371527872
0.0583954,"2021-02-11 13:32:00",295.2015,128.046,137.2,10.55,14.95,23.2535,7.8795,1.64281954906122,1157.59867573944,1136.9528961167
0.0736629,"2021-02-11 13:33:00",294.1665,127.7695,179.15,19,25.7,23.26,7.967,1.66167919930778,1147.72065872778,1125.38672235343
0.0974317,"2021-02-11 13:33:00",294.1665,127.7695,179.15,19,25.7,23.26,7.967,1.66167919930778,1147.72065872778,1125.38672235343
0.134299,"2021-02-11 13:36:00",294.351,126.8545,296.35,53.6,62.6,23.25,7.883,1.64322088066601,1160.89989657878,1148.33358288576
0.160998,"2021-02-11 13:37:00",293.8325,126.4445,338.15,65.45,70.9,23.2465,7.8585,1.63778650978948,1167.24449919279,1156.5209704692
0.212854,"2021-02-11 13:37:00",293.8325,126.4445,338.15,65.45,70.9,23.2465,7.8585,1.63778650978948,1167.24449919279,1156.5209704692
0.243726,"2021-02-11 13:38:00",288.1255,123.585,643.15,85.05,89,23.24,7.8285,1.63092881999342,1197.00660953169,1190.35879368061
0.378626,"2021-02-11 13:41:00",278.5675,119.1355,1018.85,222.8,223.6,23.2385,7.75,1.61443646019034,1251.88095364609,1248.89804825752
0.404149,"2021-02-11 13:42:00",276.7395,118.341,964.1,273.25,264,23.2395,7.728,1.60994546774465,1263.59272441431,1260.74412403439
0.465056,"2021-02-11 13:42:00",276.7395,118.341,964.1,273.25,264,23.2395,7.728,1.60994546774465,1263.59272441431,1260.74412403439
0.503558,"2021-02-11 13:43:00",273.947,116.6305,1117.6,314.25,298.3,23.24,7.6955,1.60322063412651,1281.50244755404,1284.17571744537
0.587984,"2021-02-11 13:46:00",267.944,113.458,1249.45,431.05,391.35,23.233,7.6205,1.58696127879996,1321.94008971268,1331.39015935627
0.644621,"2021-02-11 13:46:00",267.944,113.458,1249.45,431.05,391.35,23.233,7.6205,1.58696127879996,1321.94008971268,1331.39015935627
0.689545,"2021-02-11 13:47:00",266.18,112.348,1339.25,469.45,423.9,23.23,7.604,1.58325392425937,1333.1202134974,1346.60315268005
0.719799,"2021-02-11 13:48:00",264.8855,111.33,1313.5,500.1,451.8,23.23,7.5755,1.57731984524288,1343.90794265217,1362.67503021452
0.745451,"2021-02-11 13:50:00",266.128,111.908,1201.65,547.25,502.45,23.2255,7.5465,1.57087794119192,1343.1738251887,1361.31765960033
0.740195,"2021-02-11 13:51:00",268.473,113.4605,1117.5,550.15,505.95,23.22,7.5365,1.56830368506438,1334.25773421231,1346.14569440317
0.728613,"2021-02-11 13:52:00",269.0175,114.113,1074.7,541.5,500.3,23.219,7.534,1.56769391886117,1332.2112327056,1339.46376317165
0.715516,"2021-02-11 13:53:00",269.8375,114.706,1031.8,529.2,491,23.209,7.5245,1.56482320508761,1330.69792737638,1335.27588920937
0.68912,"2021-02-11 13:55:00",271.4385,115.6215,984.15,498.15,467.7,23.197,7.502,1.55907509365596,1327.90345793594,1329.93901533707
0.679759,"2021-02-11 13:56:00",271.9505,115.996,969.55,483.65,456.3,23.19,7.489,1.55575124885732,1328.21563229224,1328.56454896077
0.665401,"2021-02-11 13:57:00",272.262,116.312,954,468.95,445.55,23.182,7.476,1.55234109998142,1329.52762621553,1327.90684995933
0.655491,"2021-02-11 13:58:00",272.3965,116.58,929.3,456.05,435.4,23.18,7.467,1.55029517969889,1330.55880090161,1326.67851274042
0.621104,"2021-02-11 14:00:00",273.204,117.0785,898.25,431.1,414.3,23.17,7.44,1.54380726153536,1332.10091925131,1326.5870386718
0.61057,"2021-02-11 14:01:00",273.215,117.2855,881.05,419.85,404.15,23.17,7.432,1.54214725372726,1333.39540073919,1325.72374363077
0.597136,"2021-02-11 14:02:00",273.8595,117.441,872.45,409.3,394.35,23.162,7.42,1.53895369972465,1333.04143321355,1326.65880569253
0.585757,"2021-02-11 14:03:00",274.1185,117.7745,851.2,398.1,384.2,23.16,7.407,1.53608188559378,1334.19459824143,1325.44896336661
0.563746,"2021-02-11 14:05:00",274.7325,118.197,817.8,379.5,365.65,23.1515,7.3845,1.53067221944615,1335.80777807568,1325.38271519553
0.551633,"2021-02-11 14:06:00",274.6185,118.259,801.1,370.2,357.05,23.15,7.3735,1.52826113119929,1338.29710270916,1326.69773273502
0.541877,"2021-02-11 14:07:00",274.891,118.445,792.95,360.8,348.55,23.15,7.364,1.52629212316425,1338.66889604199,1326.34478891045
0.531826,"2021-02-11 14:08:00",275.0505,118.7255,776.3,353,340.9,23.144,7.3555,1.52400779983045,1339.81603132033,1325.2602662945
0.511051,"2021-02-11 14:10:00",275.06,118.9015,750.95,337.7,325.55,23.138,7.338,1.51986074156696,1343.17893565032,1326.81470199217
0.500741,"2021-02-11 14:11:00",275.599,119.056,731.6,330,318.45,23.133,7.3315,1.51808063368519,1342.19676357428,1326.65640942236
0.489024,"2021-02-11 14:12:00",275.9885,119.157,711.2,322.8,311.25,23.13,7.325,1.51647471869827,1341.75442763735,1326.91945705655
0.482479,"2021-02-11 14:13:00",276.4035,119.4315,697.9,315.9,304.45,23.13,7.3175,1.51492201420814,1341.15675123831,1325.32368374893
0.420515,"2021-02-11 14:15:00",277.2435,119.776,661,301.4,286.45,23.13,7.333,1.51813093682109,1334.71875584092,1319.07828876151
0.408872,"2021-02-11 14:16:00",251.512,111.899,942.35,307.7,339.35,23.13,10.785,2.23278905681377,974.26114154384,921.897141592891
0.403302,"2021-02-11 14:17:00",200.476,93.6945,1245.95,373.9,478.55,23.13,16.285,3.37143901624593,742.646147041789,628.733429456701
0.396026,"2021-02-11 14:18:00",183.3595,86.8645,1229.25,408.45,452.5,23.126,17.4685,3.61562918225184,766.795653394702,635.938215923444
0.380425,"2021-02-11 14:20:00",178.3545,85.6565,1197.35,403.25,407.3,23.11,17.2445,3.56600327476255,818.665671168029,670.719180267072
0.373766,"2021-02-11 14:21:00",179.69,86.349,1154.9,376.6,368.2,23.11,16.854,3.48525148266682,837.972213095606,689.285584140753
0.366337,"2021-02-11 14:22:00",181.5145,87.276,1135,350.3,343.3,23.102,16.585,3.42805688185615,846.027479064843,696.620986574988
0.358934,"2021-02-11 14:22:00",181.5145,87.276,1135,350.3,343.3,23.102,16.585,3.42805688185615,846.027479064843,696.620986574988
0.347214,"2021-02-11 14:25:00",187.325,90.5955,1041.25,281.5,278.3,23.09,15.639,3.23030566705734,880.911593382983,724.230730828765
0.340157,"2021-02-11 14:26:00",189.1465,91.6975,1010,264.15,261.05,23.0805,15.376,3.17425746521508,890.694418291782,730.996302848178
0.332782,"2021-02-11 14:26:00",189.1465,91.6975,1010,264.15,261.05,23.0805,15.376,3.17425746521508,890.694418291782,730.996302848178
0.328072,"2021-02-11 14:27:00",191.7755,92.7055,979.6,248.3,246.4,23.08,15.1155,3.12039003814576,894.834617724413,738.725107379186
0.320937,"2021-02-11 14:30:00",198.598,94.526,896.3,211.3,208.6,23.07,14.3125,2.95293284912187,920.086967239757,783.365128216629
0.314046,"2021-02-11 14:30:00",198.598,94.526,896.3,211.3,208.6,23.07,14.3125,2.95293284912187,920.086967239757,783.365128216629
0.309313,"2021-02-11 14:31:00",200.986,95.281,879.05,202,197.8,23.07,14.0575,2.90032164377507,927.61777637121,795.892289078034
0.30374,"2021-02-11 14:32:00",203.0355,96.277,855.35,193.75,189.3,23.07,13.8255,2.8524557628321,935.737478066973,803.69518298847
0.292342,"2021-02-11 14:34:00",207.0605,98.185,808.8,179.35,173.9,23.0615,13.3855,2.76033381011798,952.235597841276,820.201027265448
0.285329,"2021-02-11 14:35:00",209.2965,98.9745,787.3,173.35,167,23.06,13.189,2.71957867207121,957.402802797205,828.783355738327
0.280019,"2021-02-11 14:36:00",211.1355,99.904,759.05,168.25,161,23.06,12.985,2.6775137657779,965.952931761819,836.584380781766
0.275387,"2021-02-11 14:37:00",213.352,100.849,743.6,163.9,155.6,23.06,12.804,2.64019147146863,970.445365025369,842.362629863531
0.263871,"2021-02-11 14:39:00",217.1035,102.289,696.35,154.9,145.6,23.06,12.445,2.56616548441324,984.205204761025,860.188748148881
0.262342,"2021-02-11 14:40:00",216.7495,101.9125,704.9,151,142.9,23.061,12.7075,2.62044294904819,960.081800774225,838.634905163424
0.258606,"2021-02-11 14:41:00",213.264,100.157,738.25,155.3,155.1,23.07,13.2885,2.74166275392531,923.819627216815,803.827948070062
0.254931,"2021-02-11 14:42:00",210.653,99.528,760.1,163.7,173.5,23.07,13.5095,2.78725913189253,918.600205689734,791.085199429656
0.24839,"2021-02-11 14:44:00",208.0865,98.775,735.75,164.95,158.6,23.0685,13.704,2.82714560037432,916.162097452215,782.817221187101
0.244377,"2021-02-11 14:45:00",209.7175,99.3615,712.1,159.75,151.2,23.064,13.548,2.79424365762985,921.035332516153,790.049643684987
0.239896,"2021-02-11 14:46:00",211.0055,100.151,697.45,154.35,144.1,23.06,13.324,2.74741574241238,934.507722708911,801.282634021518
0.236625,"2021-02-11 14:47:00",213.095,100.885,677.5,147.75,137.9,23.06,13.1515,2.711846152532,938.479252199521,808.443749758652
0.227196,"2021-02-11 14:49:00",216.7815,102.513,636.3,137.25,125.4,23.051,12.754,2.62852839480111,956.046299717478,827.440163047538
0.222969,"2021-02-11 14:50:00",218.6795,103.2985,612.35,132.25,120.2,23.05,12.585,2.59355012548263,961.895359908472,834.644246181859
0.214841,"2021-02-11 14:51:00",220.4895,104.0585,600.85,127.9,115.9,23.05,12.4155,2.55861911664121,968.541671719263,842.431184663492
0.214197,"2021-02-11 14:52:00",222.42,104.77,597.85,124.05,111.5,23.05,12.2265,2.51966949616316,976.81986310139,853.088352693009
0.208327,"2021-02-11 14:54:00",220.3585,104.142,609.8,125.7,121.2,23.0505,12.583,2.59321210258068,952.497563233419,824.64155038217
0.205401,"2021-02-11 14:55:00",220.0145,103.9385,595.8,125.85,117.1,23.05,12.668,2.61065498526929,946.070652680672,818.706717487428
0.202574,"2021-02-11 14:56:00",220.8,104.421,586.35,123.65,112.7,23.045,12.5545,2.5865249606324,953.223177886359,824.524785891885
0.199806,"2021-02-11 14:57:00",222.07,104.8965,576.3,120.65,109,23.04,12.4415,2.56251147319684,957.713310239921,830.504903236978
0.190665,"2021-02-11 14:59:00",216.0315,101.0395,612.8,118.1,137.2,23.0395,13.7765,2.83739339293175,864.801344705117,749.960691627075
0.186966,"2021-02-11 15:00:00",214.21,101.509,664.5,128.7,135,23.04,13.442,2.76857928888896,906.074973357172,774.855166370378
0.184495,"2021-02-11 15:01:00",210.3285,99.897,663.7,137.2,143.2,23.04,14.049,2.89359994268717,873.723926771788,739.656071378285
0.182085,"2021-02-11 15:02:00",207.306,98.6655,658.2,136.75,132.4,23.0355,14.3675,2.95843829848687,864.117034565244,727.461282026106
0.180308,"2021-02-11 15:04:00",208.4205,99.146,632.05,127.55,118,23.03,14.148,2.91232444189019,877.052380377291,741.026054094365
0.177814,"2021-02-11 15:05:00",209.936,99.964,613.35,121.1,110.5,23.026,13.908,2.86226626707917,889.668353737432,752.427576035304
0.17592,"2021-02-11 15:06:00",211.5795,100.66,597.1,114.55,103.8,23.02,13.692,2.81684664957691,899.915316470784,763.74917857425
0.17348,"2021-02-11 15:06:00",211.5795,100.66,597.1,114.55,103.8,23.02,13.692,2.81684664957691,899.915316470784,763.74917857425
0.169837,"2021-02-11 15:09:00",217.1875,103.1205,559.45,98.25,86.7,23.01,13.113,2.69618672445649,921.939539067073,788.28654540141
0.167349,"2021-02-11 15:10:00",219.02,103.9135,549.1,94,82.1,23.01,12.939,2.66041028199058,928.134644225785,795.408399479399
0.164494,"2021-02-11 15:10:00",219.02,103.9135,549.1,94,82.1,23.01,12.939,2.66041028199058,928.134644225785,795.408399479399
0.1625,"2021-02-11 15:11:00",220.763,104.6955,545.35,90.35,81,23.01,12.764,2.62442822778636,935.247919060902,803.058378479249
0.157913,"2021-02-11 15:14:00",226.39,106.814,516.9,81.8,74.7,23.0095,12.2705,2.52288667850697,953.11023557633,827.341420966716
0.156758,"2021-02-11 15:14:00",226.39,106.814,516.9,81.8,74.7,23.0095,12.2705,2.52288667850697,953.11023557633,827.341420966716
0.154916,"2021-02-11 15:15:00",227.224,107.1405,528,81.55,75.5,23.01,12.158,2.49982751437062,959.991333955713,835.00387706245
0.152824,"2021-02-11 15:16:00",225.443,106.586,530.05,84.2,80.1,23.0125,12.4205,2.55416581524468,942.947603572334,814.610054816173
0.149696,"2021-02-11 15:18:00",224.5575,106.3235,518.6,85.2,78.2,23.01,12.56,2.58248343317116,934.084764265536,803.910067272481
0.148243,"2021-02-11 15:19:00",225.45,106.773,513.5,83.2,76.5,23.01,12.471,2.56418398846159,938.015522195442,807.525642118961
0.142448,"2021-02-11 15:20:00",227.1235,107.1435,504.25,81.6,74.9,23.002,12.35,2.53814320084363,941.530505829074,815.955057819282
0.143197,"2021-02-11 15:21:00",225.8495,106.2635,503.35,80.5,73.6,23.0035,12.7245,2.61533396832879,911.113084152436,788.815292065077
0.139265,"2021-02-11 15:23:00",217.0375,102.5935,577.3,95.8,109,23.01,13.7615,2.8295259367504,862.46472962504,734.352665143097
0.137471,"2021-02-11 15:24:00",211.8015,100.792,567.15,104,111.6,23.01,14.332,2.94682743345614,842.215571030184,705.722201698117
0.136851,"2021-02-11 15:25:00",210.904,100.411,564.95,102.25,95.1,23.01,14.331,2.94662182171783,847.610868558121,710.543452655537
0.134528,"2021-02-11 15:26:00",211.18,100.459,561.5,99.1,91.6,23.006,14.2675,2.9328943364907,851.813129372137,715.783058077283
0.13299,"2021-02-11 15:28:00",213.5875,101.912,544.55,95.4,80.7,23,13.8745,2.85112867217961,872.986989367397,733.17657138537
0.131584,"2021-02-11 15:29:00",215.454,102.3485,530.8,85.6,77.5,22.999,13.6825,2.81151295639175,879.60116337574,745.324350779681
0.129236,"2021-02-11 15:30:00",217.536,103.2215,524.05,80.65,74,22.9935,13.4625,2.76543658379877,888.23530550336,755.36276305174
0.127842,"2021-02-11 15:31:00",219.014,104.0935,513.65,77.65,71.2,22.99,13.2685,2.72503984850796,898.165514312321,763.241636376672
0.126022,"2021-02-11 15:33:00",222.83,105.685,498.55,72.7,66.1,22.99,12.914,2.65223383228185,910.424660112713,778.12585237465
0.124335,"2021-02-11 15:34:00",224.6185,106.4685,486.4,70.8,64.2,22.99,12.748,2.61814131128458,916.603833838267,785.065105667576
0.122704,"2021-02-11 15:35:00",226.1655,107.201,481.05,69.35,62.4,22.9865,12.5915,2.58548211073178,923.715114458328,792.185404273142
0.122212,"2021-02-11 15:36:00",227.977,107.8045,474.3,68.05,61.2,22.9825,12.431,2.55194168883679,930.064818481365,801.489970664526
0.119762,"2021-02-11 15:38:00",229.958,108.436,467.5,66,58.6,22.9835,12.347,2.53484247307373,927.653674515205,802.592828274631
0.118175,"2021-02-11 15:39:00",229.0215,108.384,486.45,68.9,66,22.9895,12.3555,2.53745839858998,931.465352848104,801.903084875824
0.116939,"2021-02-11 15:40:00",226.79,107.5295,487.5,73.3,71.8,22.99,12.748,2.61814131128458,904.577494334327,772.670028449044
0.115322,"2021-02-11 15:41:00",225.557,107.0405,480.55,73.55,67.5,22.99,12.8635,2.64186231233991,900.117661314134,767.093170998494
0.114662,"2021-02-11 15:43:00",227.0995,107.4505,473.95,71.3,65.4,22.98,12.736,2.61418074834328,904.765138703559,775.481073301645
0.113456,"2021-02-11 15:44:00",228.169,107.969,465.4,69.75,63.7,22.98,12.602,2.58667601999231,912.113591912582,782.685104680167
0.112635,"2021-02-11 15:45:00",229.7755,108.576,457.4,67.9,61.7,22.973,12.442,2.55281192746009,919.816129897741,792.15004655929
0.11128,"2021-02-11 15:45:00",229.7755,108.576,457.4,67.9,61.7,22.973,12.442,2.55281192746009,919.816129897741,792.15004655929
0.109945,"2021-02-11 15:48:00",227.675,107.5755,492.45,71.25,72.7,22.9795,12.8425,2.63596544152039,891.22804708329,763.654326417588
0.108146,"2021-02-11 15:49:00",224.774,106.567,489.65,75.95,76.1,22.98,13.173,2.70387900423415,875.460317856749,743.630735719055
0.107389,"2021-02-11 15:50:00",223.6915,106.16,483.65,74.4,68.4,22.974,13.2835,2.72562429907371,871.482180710249,738.401252060064
0.105756,"2021-02-11 15:50:00",223.6915,106.16,483.65,74.4,68.4,22.974,13.2835,2.72562429907371,871.482180710249,738.401252060064
0.105593,"2021-02-11 15:53:00",225.298,106.805,464.45,69.2,64,22.969,13.0175,2.67028005623499,888.179737805623,756.47224416039
0.104458,"2021-02-11 15:53:00",225.298,106.805,464.45,69.2,64,22.969,13.0175,2.67028005623499,888.179737805623,756.47224416039
0.101921,"2021-02-11 15:54:00",227.103,107.584,456.65,66.9,61.2,22.962,12.826,2.62994404322752,897.231110987303,766.41423339382
0.0980191,"2021-02-11 15:55:00",228.4195,108.203,452.35,65.1,59.2,22.9605,12.693,2.60244928962311,903.142788432465,772.379707003485
0.0998374,"2021-02-11 15:57:00",179.7335,83.6255,701.3,105.6,166.7,22.98,21.085,4.32788953194238,566.994877591135,458.67172430735
0.0991243,"2021-02-11 15:58:00",172.0905,80.4515,762.15,143.05,187.1,22.98,20.9515,4.30048743317481,629.252804276553,514.978753639992
0.0973408,"2021-02-11 15:59:00",170.057,79.773,766.6,151.6,166.3,22.9765,20.919,4.29295675451157,646.302158507086,527.756346354143
0.0969752,"2021-02-11 16:00:00",169.1925,80.0735,749.3,139.6,141,22.97,20.6665,4.23956216594653,668.317495457154,538.701162600399
0.0978101,"2021-02-11 16:02:00",173.1955,82.213,696.9,107.85,119,22.96,19.8055,4.06061094460175,692.995827440491,559.648765571547
0.0970413,"2021-02-11 16:03:00",174.656,82.998,688.55,98.5,106.9,22.96,19.507,3.99941115833209,701.482065656808,566.752803922574
0.0965507,"2021-02-11 16:04:00",176.9275,84.045,670.55,86.25,91,22.96,19.1455,3.92529483425678,708.712009891474,574.46507377313
0.096062,"2021-02-11 16:05:00",178.648,85.1215,657.4,77.8,80.4,22.9555,18.7495,3.84311541261945,723.06298138269,585.003629334618
0.0954837,"2021-02-11 16:07:00",182.9605,87.1815,619.3,67.25,68.1,22.95,18.087,3.70615504501198,738.607339657886,600.473473098726
0.093418,"2021-02-11 16:08:00",184.9855,88.1875,606.35,64.55,63.1,22.95,17.772,3.64160930281157,746.809967185493,608.093705513794
0.0944541,"2021-02-11 16:09:00",185.2245,88.2005,594.25,59.7,58.3,22.95,17.8435,3.65626016175547,740.177129150687,602.890563645697
0.0945486,"2021-02-11 16:10:00",183.4695,86.265,630.95,61,73.3,22.95,18.586,3.80840369694214,701.115690211723,579.664770160944
0.0925979,"2021-02-11 16:12:00",180.988,85.795,656.35,73.35,72.8,22.96,18.6905,3.8320087278826,710.414061268856,578.770033313032
0.0920023,"2021-02-11 16:13:00",181.172,86.29,636.35,71.1,63.8,22.96,18.523,3.79766713927233,720.396617126552,582.831512638483
0.092237,"2021-02-11 16:14:00",181.572,86.4665,628,67.2,64.9,22.96,18.4775,3.78833852863491,720.714135237221,583.351623009207
0.0915293,"2021-02-11 16:15:00",182.9115,87.015,628.2,64.35,63.1,22.956,18.2665,3.7442212488049,726.168796334515,590.089656797032
0.0809511,"2021-02-11 16:17:00",185.8925,88.939,586.6,59.25,55,22.95,17.6015,3.60667263917611,752.746158903285,609.536889910201
0.0874809,"2021-02-11 16:18:00",186.9825,89.891,576.6,56.05,51.4,22.95,17.355,3.55616303456531,763.067404435966,613.857380690719
0.0868879,"2021-02-11 16:19:00",179.9815,84.491,635.4,57,68.2,22.95,19.7495,4.04681312884746,649.209200061068,529.738980889808
0.0878938,"2021-02-11 16:20:00",173.0155,80.5465,705.6,77.55,109.7,22.95,20.7205,4.24577794051919,638.556085269903,529.507716646278
0.0870898,"2021-02-11 16:22:00",169.5405,79.928,736.85,83.15,85.1,22.95,20.8505,4.27241586587174,656.099796681477,531.325276117987
0.0868157,"2021-02-11 16:23:00",170.3555,80.336,715.6,77.9,76.2,22.95,20.6085,4.22282834329238,664.698200431835,539.553659694256
0.0864062,"2021-02-11 16:24:00",172.039,81.33,693.2,72,70.5,22.95,20.185,4.1360501787785,678.360816060539,550.137090767677
0.0862464,"2021-02-11 16:24:00",172.039,81.33,693.2,72,70.5,22.95,20.185,4.1360501787785,678.360816060539,550.137090767677
0.086151,"2021-02-11 16:27:00",176.2795,83.595,651.45,59.5,57.2,22.9465,19.311,3.95616886650873,703.505268600061,571.382606763793
0.0855359,"2021-02-11 16:28:00",178.452,84.4115,634.2,55.15,52.4,22.9415,19.0065,3.89267310110285,708.419207284664,579.45768965708
0.0856057,"2021-02-11 16:28:00",178.452,84.4115,634.2,55.15,52.4,22.9415,19.0065,3.89267310110285,708.419207284664,579.45768965708
0.0851947,"2021-02-11 16:29:00",180.159,85.5575,619.25,52.45,48.7,22.94,18.6615,3.82168643142389,719.524404714133,585.606787758817
0.0844233,"2021-02-11 16:31:00",184.773,87.5115,592.2,47.9,43.3,22.94,18.04,3.69440951814629,730.252921067915,599.718681050065
0.0823588,"2021-02-11 16:32:00",185.962,88.6365,579.5,46.25,41.3,22.94,17.7135,3.62754562082507,745.065604541428,606.58234423301
0.0836124,"2021-02-11 16:33:00",187.202,89.6575,572.05,45.25,39.3,22.94,17.429,3.56928289865697,756.997703549283,612.505415011798
0.0829882,"2021-02-11 16:34:00",188.7895,90.524,575.05,45.05,37.4,22.944,17.1695,3.51694494031416,764.907227061406,618.947733920225
0.0823087,"2021-02-11 16:36:00",188.9325,90.8175,583.35,51.6,45.2,22.958,17.1775,3.52140376138187,762.377003883397,613.317737314372
0.0798488,"2021-02-11 16:37:00",189.686,90.951,571.85,52,44.4,22.96,17.1775,3.52180679613726,757.258614651836,611.338552365728
0.0815246,"2021-02-11 16:38:00",190.022,90.82,574.55,50.5,43,22.96,17.304,3.54774238395338,745.874761927839,603.968644313783
0.0815478,"2021-02-11 16:39:00",185.775,86.89,596.6,53.8,56.7,22.96,18.923,3.87967690311776,662.328719573337,547.463831873201
0.0801781,"2021-02-11 16:41:00",184.0975,86.7225,677.05,68.9,67.6,22.97,18.7755,3.8516390993506,682.733513897559,558.942163308677
0.0798767,"2021-02-11 16:42:00",183.474,86.701,663.8,65.7,59.9,22.97,18.6985,3.83584318389428,692.111091650848,564.389000381547
0.0797975,"2021-02-11 16:43:00",184.1165,87.411,641.2,61.6,55.8,22.97,18.3925,3.77306980558738,708.366832364625,574.819773875262
0.0792444,"2021-02-11 16:44:00",185.5325,88.0565,623.05,58.9,54,22.9695,18.1765,3.72865251032973,713.592671897076,580.42541139138
0.0792295,"2021-02-11 16:46:00",187.1765,89.457,598,53.85,49.5,22.9685,17.702,3.63110775707623,735.701658176244,593.837577827526
0.0756563,"2021-02-11 16:47:00",189.169,90.5485,583.05,51.2,46.3,22.9635,17.4055,3.56926713130555,743.937540869423,600.149982496745
0.0773546,"2021-02-11 16:48:00",184.874,86.719,595.35,49.8,50.6,22.966,19.1555,3.92869367859428,652.712040251088,534.232393181209
0.0779943,"2021-02-11 16:49:00",178.4485,82.9425,686.5,63.5,83.7,22.9615,20.1405,4.12964856910669,634.573452707941,527.532482954116
0.0776825,"2021-02-11 16:51:00",175.883,82.501,750.8,78.75,78.3,22.973,20.202,4.14498525627301,648.041105795124,529.570310069739
0.076922,"2021-02-11 16:52:00",175.5915,82.71,741,72.45,68.7,22.9755,20.102,4.12505756886363,656.138583922302,532.431755804953
0.0770278,"2021-02-11 16:53:00",176.9545,83.4165,718.8,66.35,62.7,22.97,19.7885,4.05944770139273,666.5144373456,541.841040476908
0.0765083,"2021-02-11 16:54:00",178.403,84.243,694.3,61.9,59.3,22.97,19.4855,3.99728974836335,675.611890960576,548.804807295912
0.0771797,"2021-02-11 16:56:00",181.466,85.8035,660.4,55,53.3,22.97,18.946,3.88661576928957,689.430015445126,560.959123917529
0.0766638,"2021-02-11 16:57:00",183.122,86.524,646.05,52.15,49.6,22.97,18.6835,3.83276605750669,695.514711676445,567.946639089944
0.0765402,"2021-02-11 16:58:00",185.076,87.608,632.85,49.65,46.5,22.969,18.3165,3.75726404071658,707.116902696084,577.25316545045
0.0756998,"2021-02-11 16:58:00",185.076,87.608,632.85,49.65,46.5,22.969,18.3165,3.75726404071658,707.116902696084,577.25316545045
0.0655099,"2021-02-11 17:01:00",189.328,90.392,586.95,45,39.8,22.96,17.4925,3.58638948516554,736.905218554998,596.330180283411
0.0720253,"2021-02-11 17:02:00",190.7135,90.839,580.9,43.7,37.4,22.96,17.3675,3.56076143396384,736.755509523568,599.128471720354
0.0723548,"2021-02-11 17:02:00",190.7135,90.839,580.9,43.7,37.4,22.96,17.3675,3.56076143396384,736.755509523568,599.128471720354
0.0736753,"2021-02-11 17:03:00",175.3525,79.9015,672.2,51.55,62.7,22.961,22.2625,4.5646171103225,531.2728104129,449.045790749237
0.0740881,"2021-02-11 17:06:00",164.8135,76.6865,843.3,88.75,95.1,22.97,22.314,4.57753321418387,605.220415469469,496.849947709732
0.0734414,"2021-02-11 17:06:00",164.8135,76.6865,843.3,88.75,95.1,22.97,22.314,4.57753321418387,605.220415469469,496.849947709732
0.0731622,"2021-02-11 17:07:00",164.337,76.774,826.1,79.2,80.5,22.97,22.284,4.57137896140868,610.52127310644,497.1061893284
0.0725995,"2021-02-11 17:08:00",165.4605,77.441,818.95,71,71.7,22.97,21.9245,4.49763049898603,622.334899407043,506.623544626113
0.0734177,"2021-02-11 17:10:00",168.465,79.215,786,60.2,61.1,22.97,21.1565,4.34008162794125,644.412435222218,522.883828851688
