"Conc","timestamp","Bosch1","Bosch2","SGP30","Winzen1","Winzen2","Temperature","Humidity","absolute_Humidity","Bosch1_ppm","Bosch2_ppm"
0.164855,"2021-02-03 14:35:00",150.523,76.886,199.95,80.85,73.6,22.98,13.339,2.73795202592267,1364.77268277734,858.917949703183
0.165521,"2021-02-03 14:36:00",149.9885,77.033,180.55,86.4,73.55,22.98,13.333,2.73672047092188,1369.78166023715,857.092717047051
0.165084,"2021-02-03 14:37:00",150.476,77.3615,186.1,88.45,74.9,22.98,13.3265,2.73538628633769,1366.33497588354,852.383081684098
0.164241,"2021-02-03 14:38:00",149.929,77.553,173.25,86.25,73.7,22.98,13.3,2.72994691841753,1373.37529235068,851.780789276446
0.166876,"2021-02-03 14:40:00",150.181,78.006,192.5,94.6,76.6,22.978,13.283,2.72614554576569,1373.01786364857,846.242374832149
0.167056,"2021-02-03 14:41:00",150.383,78.1595,188.25,89,75.95,22.974,13.2705,2.72295684577541,1372.80063632075,845.247992647501
0.165123,"2021-02-03 14:42:00",149.67,78.2355,195.35,88.35,75.45,22.97,13.282,2.72469284533433,1377.94459099491,843.236446288801
0.170347,"2021-02-03 14:43:00",149.656,78.4325,197,96.1,79,22.97,13.282,2.72469284533433,1378.06152036298,840.092854364658
0.170585,"2021-02-03 14:45:00",149.3905,78.764,207.1,90.25,77.1,22.9695,13.255,2.71907622613928,1382.86045614703,837.400163320858
0.174659,"2021-02-03 14:46:00",149.3375,78.9175,205.9,96.55,80.1,22.9615,13.2255,2.71178308138927,1386.66127563318,838.323731343242
0.173805,"2021-02-03 14:47:00",149.4755,79.0545,191.2,99.15,82.4,22.9615,13.189,2.70429904808461,1388.96125152105,839.610169271067
0.177527,"2021-02-03 14:48:00",150.308,79.4605,196.25,95.65,81.3,22.96,13.1615,2.69842876712912,1384.73507506294,835.923327325775
0.17571,"2021-02-03 14:50:00",149.0805,79.593,177.45,96.15,80.55,22.96,13.133,2.69258557145514,1397.69488540577,836.55038747274
0.177499,"2021-02-03 14:51:00",149.324,79.7645,199.85,95.3,79.55,22.96,13.106,2.68704991239557,1398.22737628255,836.432402411228
0.176762,"2021-02-03 14:52:00",149.408,79.916,175.7,98.4,79.65,22.965,13.0825,2.68299935663776,1399.41012168843,835.946194413365
0.175976,"2021-02-03 14:53:00",149.649,80.2,181.8,97.25,78.85,22.9635,13.049,2.67589938791797,1400.70769018957,834.82413965761
0.176362,"2021-02-03 14:55:00",150.65,80.7505,195.7,91.7,77.25,22.96,12.9975,2.6648047639525,1397.56773323121,831.46677569543
0.176116,"2021-02-03 14:56:00",150.3695,80.92,198.45,87.95,75.9,22.96,12.981,2.66142186119387,1401.485168911,830.433554569669
0.173757,"2021-02-03 14:57:00",150.472,80.99,192.25,85.65,75.8,22.969,12.9695,2.66043381519798,1401.0975368821,829.816852553014
0.172791,"2021-02-03 14:57:00",150.472,80.99,192.25,85.65,75.8,22.969,12.9695,2.66043381519798,1401.0975368821,829.816852553014
0.167008,"2021-02-03 15:00:00",149.922,81.227,185.85,76.3,71.25,22.971,12.98,2.66289239524039,1404.52023783851,825.009709170452
0.165907,"2021-02-03 15:01:00",148.833,81.158,195.45,76.6,70.15,22.9725,12.983,2.66373646445422,1413.23694094499,825.675844020677
0.170296,"2021-02-03 15:01:00",148.833,81.158,195.45,76.6,70.15,22.9725,12.983,2.66373646445422,1413.23694094499,825.675844020677
0.171776,"2021-02-03 15:02:00",149.0495,81.2675,180.45,78.1,70.75,22.97,12.98,2.66274003406411,1411.88762705014,824.45813371924
0.17161,"2021-02-03 15:05:00",149.715,81.844,196.6,80,72.05,22.97,12.9375,2.65402150929926,1410.41840077908,819.721666943413
0.173168,"2021-02-03 15:05:00",149.715,81.844,196.6,80,72.05,22.97,12.9375,2.65402150929926,1410.41840077908,819.721666943413
0.172106,"2021-02-03 15:06:00",149.3915,81.9845,179.25,77.9,72,22.97,12.966,2.65986804943569,1410.37169358271,814.827061406475
