"Conc","timestamp","Bosch1","Bosch2","SGP30","Winzen1","Winzen2","Temperature","Humidity","absolute_Humidity","Bosch1_ppm","Bosch2_ppm"
0.397884,"2021-02-06 20:43:00",150.262,68.8915,724.8,172.2,292,38.0945,4.3245,2.00908216430093,1141.36241821259,1313.62507081896
0.402995,"2021-02-06 20:46:00",149.621,68.671,751.4,171.9,297.1,38.269,4.302,2.01650065276734,1142.09908215693,1313.02524875043
0.4046,"2021-02-06 20:47:00",149.6665,68.5025,747.35,170.9,291.65,38.154,4.3105,2.00866848270784,1146.58351645002,1320.96068234511
0.405782,"2021-02-06 20:47:00",149.6665,68.5025,747.35,170.9,291.65,38.154,4.3105,2.00866848270784,1146.58351645002,1320.96068234511
0.404664,"2021-02-06 20:48:00",150.409,68.7985,741.2,169.8,297.8,37.9115,4.349,2.00166496926603,1144.76348221183,1319.93697715648
0.405896,"2021-02-06 20:51:00",149.284,68.4275,769.6,173.5,294.8,38.2455,4.283,2.00519062627088,1151.94836385017,1324.49615084013
0.407741,"2021-02-06 20:51:00",149.284,68.4275,769.6,173.5,294.8,38.2455,4.283,2.00519062627088,1151.94836385017,1324.49615084013
0.406769,"2021-02-06 20:52:00",149.961,68.5565,757.85,172.1,297.05,38.048,4.2995,1.99273099050844,1154.08379943154,1329.93320650637
0.405801,"2021-02-06 20:53:00",150.745,68.9075,757.1,172.4,307.95,37.859,4.333,1.98895501410743,1149.93663119301,1325.92054398801
0.407952,"2021-02-06 20:55:00",149.675,68.581,773.85,175.6,300.85,38.2405,4.264,1.99578639993243,1154.55489984728,1327.57144553874
0.406523,"2021-02-06 20:56:00",150.109,68.474,764.8,175,294.35,38.1845,4.2565,1.98659374367835,1156.70646548546,1335.2940578316
0.407575,"2021-02-06 20:57:00",150.5765,68.7465,756.15,174.5,300.35,37.9685,4.2795,1.9754231097726,1159.86810736525,1337.37801075802
0.407643,"2021-02-06 20:58:00",150.7275,68.966,765.55,175.9,313.55,37.9905,4.2855,1.98041746827704,1155.45889875906,1330.23693549189
0.40969,"2021-02-06 21:00:00",149.541,68.511,767.15,176,293.75,38.3135,4.214,1.97973757876418,1165.76681515211,1338.9402833855
0.408717,"2021-02-06 21:01:00",149.701,68.481,761.65,173.9,295,38.138,4.227,1.96815038682844,1171.76771447291,1346.82537082323
0.408434,"2021-02-06 21:02:00",150.6855,68.847,758.75,172.2,303,37.929,4.2605,1.96268688581089,1167.04884607345,1343.63724643914
0.409552,"2021-02-06 21:03:00",150.6035,68.9155,774.85,174,315.4,38.0885,4.248,1.97293729589689,1161.21794235438,1335.88285137169
0.409629,"2021-02-06 21:05:00",150.282,68.7345,765.05,174.4,296.35,38.195,4.2005,1.96150778244266,1171.15171428122,1346.43266516417
0.409667,"2021-02-06 21:06:00",150.777,68.895,759.4,173.9,300.2,38.0025,4.224,1.95319403175919,1172.35054145479,1348.82654868305
0.41146,"2021-02-06 21:07:00",151.394,69.1635,760.6,174.8,314.25,38.01,4.233,1.9581056899741,1164.10640437898,1340.82506870147
0.410708,"2021-02-06 21:08:00",150.516,68.9575,772.15,176,310,38.251,4.1905,1.96243478351863,1168.61628145686,1341.79316422354
0.410953,"2021-02-06 21:10:00",150.7855,68.8555,754.2,174.8,297.35,38.157,4.168,1.94256162892216,1179.1031604104,1356.36650978039
0.409258,"2021-02-06 21:11:00",151.53,69.2615,746.1,174.5,307.8,37.932,4.211,1.94018115622132,1174.47922678869,1350.55037312218
0.404464,"2021-02-06 21:12:00",151.667,69.381,758.65,176.8,318.35,38.067,4.1995,1.94827227044673,1168.14757753858,1343.19352935126
0.410622,"2021-02-06 21:13:00",151.441,69.2235,756.2,177,305,38.219,4.162,1.94591004425007,1171.52810989583,1347.55085737766
0.412551,"2021-02-06 21:15:00",152.474,69.624,742.25,174.3,303.7,37.913,4.191,1.92909200571243,1173.88104528579,1351.19009828886
0.41348,"2021-02-06 21:16:00",152.708,69.7965,755.55,175.9,315.75,37.951,4.202,1.93791529472596,1166.25993586063,1342.39271598099
0.41383,"2021-02-06 21:17:00",151.7215,69.5605,766.05,177.8,311.5,38.2115,4.154,1.94142692980447,1172.0981473163,1344.36341492456
0.411412,"2021-02-06 21:18:00",151.624,69.284,765.05,177.1,298.85,38.2585,4.131,1.93531053803428,1176.84598048564,1353.28630660667
0.414204,"2021-02-06 21:20:00",152.9435,69.853,747.05,175.5,311.65,37.924,4.171,1.92096589546462,1175.31456568491,1352.36209864619
0.416062,"2021-02-06 21:21:00",152.5425,69.851,759.05,176.3,320.05,38.1615,4.1465,1.93298499304203,1170.79959050836,1344.60125542552
0.415855,"2021-02-06 21:22:00",151.7485,69.4485,766,177,306.25,38.3845,4.095,1.93080370388,1178.73433307771,1353.23628645009
0.412089,"2021-02-06 21:22:00",151.7485,69.4485,766,177,306.25,38.3845,4.095,1.93080370388,1178.73433307771,1353.23628645009
0.409203,"2021-02-06 21:25:00",152.6315,69.732,757.8,174.8,317.55,37.9985,4.1415,1.91465444347119,1181.98084518383,1358.64295126696
0.410502,"2021-02-06 21:26:00",152.445,69.5405,762.5,176.6,314.2,38.177,4.1205,1.92238414288793,1178.47290341004,1357.04421188307
0.409598,"2021-02-06 21:26:00",152.445,69.5405,762.5,176.6,314.2,38.177,4.1205,1.92238414288793,1178.47290341004,1357.04421188307
0.412491,"2021-02-06 21:27:00",152.1715,69.4995,765.05,176,303.6,38.206,4.102,1.91658630834102,1184.49317666392,1361.55705686439
0.412283,"2021-02-06 21:30:00",153.0345,69.936,771.35,173.4,318.85,38.0845,4.126,1.91588445438535,1177.88199566869,1354.18866595534
0.415726,"2021-02-06 21:30:00",153.0345,69.936,771.35,173.4,318.85,38.0845,4.126,1.91588445438535,1177.88199566869,1354.18866595534
0.413878,"2021-02-06 21:31:00",152.252,69.7005,771.7,173.2,307.05,38.215,4.0945,1.91396045150936,1185.54585240433,1359.66090194394
0.414479,"2021-02-06 21:32:00",152.606,69.6575,763.15,172.4,301.5,38.096,4.1005,1.90516181158503,1188.40246599636,1366.19190230372
0.414075,"2021-02-06 21:34:00",153.4525,70.0275,772.3,171.9,322.05,38.068,4.1155,1.9093996736551,1178.71049529812,1356.79241907514
0.415871,"2021-02-06 21:35:00",152.4455,69.77,776.35,173.9,312.95,38.329,4.0675,1.91242194405294,1184.96340918467,1359.42031587668
0.416863,"2021-02-06 21:36:00",152.226,69.416,773.8,174,303.15,38.347,4.049,1.90547071356679,1191.31628037757,1370.33047835997
0.4172,"2021-02-06 21:37:00",152.7845,69.585,759.2,173.1,305.4,38.102,4.0735,1.8931969095888,1194.81629539934,1375.36866178125
0.422684,"2021-02-06 21:39:00",153.201,69.986,776.8,176.3,323.7,38.1935,4.078,1.90415824474692,1184.19690679681,1360.96947033993
0.42292,"2021-02-06 21:40:00",152.9495,69.747,771,176.1,311.65,38.329,4.0405,1.89972731774945,1189.16274292739,1368.15759381047
0.422261,"2021-02-06 21:41:00",153.062,69.6925,761.85,174.6,308.05,38.166,4.052,1.88936542239826,1195.08033671789,1375.97139707906
0.424022,"2021-02-06 21:42:00",154.1325,70.138,755.8,172.4,315.65,37.9145,4.089,1.88228633785368,1191.06069698357,1372.69867245381
0.419973,"2021-02-06 21:44:00",153.704,70.109,769.85,175.6,318.2,38.2145,4.055,1.89544797012509,1185.8305917739,1364.50557839094
0.419094,"2021-02-06 21:45:00",153.676,69.9975,764.85,175.3,307.65,38.2075,4.0425,1.88893050948055,1190.36382983858,1370.80064367132
0.417697,"2021-02-06 21:46:00",154.2735,70.269,754.05,174.2,308.95,37.9855,4.073,1.88173612687508,1190.28316385191,1370.73160780743
0.417575,"2021-02-06 21:47:00",154.712,70.526,760.45,172.9,323.75,37.9925,4.083,1.88703085831829,1183.22301420955,1362.65598431493
0.421739,"2021-02-06 21:49:00",154.0145,70.119,757.35,175.8,308.75,38.2665,4.0275,1.88759212052601,1188.49949304751,1369.51879719916
0.420442,"2021-02-06 21:50:00",154.4505,70.383,744.8,174.8,307.35,38.065,4.0475,1.87756323262653,1191.62489360782,1371.48037873644
0.419192,"2021-02-06 21:51:00",155.5935,70.8435,736.75,174.3,315.75,37.874,4.0835,1.87586654096552,1183.53851231775,1364.45864539889
0.419678,"2021-02-06 21:52:00",155.231,70.7405,751.55,176.1,324.9,38.0345,4.068,1.88413603388428,1180.95580793691,1360.77901589066
0.421478,"2021-02-06 21:54:00",154.875,70.543,744.4,176.3,305.3,38.205,4.0145,1.87560782413836,1189.49654384674,1369.94451280308
0.419752,"2021-02-06 21:55:00",155.597,70.8495,740.05,175,309.05,37.9885,4.0445,1.86885546433337,1188.19103888665,1369.03342711773
0.418177,"2021-02-06 21:56:00",155.632,70.9055,744.25,175.7,322.7,38.0275,4.0565,1.87813813080214,1181.71647313004,1361.85238529332
0.418938,"2021-02-06 21:57:00",155.223,70.7325,749.6,177.3,320.85,38.2355,4.026,1.88390891291907,1181.17091858353,1361.07107448644
0.418586,"2021-02-06 21:59:00",155.5435,70.8215,733.5,174.3,307.75,38.05,4.0365,1.87102690669969,1187.16936427332,1368.07598493302
0.420764,"2021-02-06 22:00:00",156.2075,71.064,736.85,174.6,318.55,37.965,4.059,1.8733049611981,1180.32359164688,1362.28216706096
0.421657,"2021-02-06 22:01:00",155.5325,70.938,746.6,176.7,321.95,38.1235,4.0455,1.88224806805732,1179.78349805838,1358.54717939391
0.418065,"2021-02-06 22:01:00",155.5325,70.938,746.6,176.7,321.95,38.1235,4.0455,1.88224806805732,1179.78349805838,1358.54717939391
0.420174,"2021-02-06 22:04:00",156.52,71.289,736.4,175.2,316.4,37.8795,4.066,1.86835277375891,1181.13423052847,1361.63954015936
0.422119,"2021-02-06 22:05:00",155.928,71.157,752.15,177,325.5,38.1605,4.0395,1.88300843757038,1176.1040774499,1354.18926124276
0.421875,"2021-02-06 22:05:00",155.928,71.157,752.15,177,325.5,38.1605,4.0395,1.88300843757038,1176.1040774499,1354.18926124276
0.421686,"2021-02-06 22:06:00",153.5885,70.2125,783.15,179.3,314.35,38.764,3.9545,1.90090182478812,1183.17873560196,1359.07008365363
0.42541,"2021-02-06 22:09:00",149.9815,67.7445,772.95,173.2,290.55,38.9635,3.885,1.88650137653803,1222.39051441654,1413.30447152271
0.424488,"2021-02-06 22:09:00",149.9815,67.7445,772.95,173.2,290.55,38.9635,3.885,1.88650137653803,1222.39051441654,1413.30447152271
0.427842,"2021-02-06 22:10:00",150.482,68.0425,774.1,172,308.05,38.8295,3.913,1.88722038107807,1217.74978798913,1407.34160541804
0.426846,"2021-02-06 22:11:00",148.866,67.732,797.4,173.4,318.8,39.0675,3.8935,1.90062494147214,1222.39879210891,1404.21169064059
0.428555,"2021-02-06 22:14:00",148.2445,66.9115,790,170.2,307.1,38.9825,3.8855,1.88856326624911,1235.58631711451,1427.40453606362
0.429557,"2021-02-06 22:14:00",148.2445,66.9115,790,170.2,307.1,38.9825,3.8855,1.88856326624911,1235.58631711451,1427.40453606362
0.430872,"2021-02-06 22:15:00",148.668,67.1735,794.8,170.5,323.85,38.869,3.9165,1.89269996701361,1229.28544904259,1419.78456852507
0.432132,"2021-02-06 22:16:00",147.601,66.9975,814.75,172.3,327.9,39.1095,3.889,1.90247324927238,1231.85114719175,1416.62598485434
0.434805,"2021-02-06 22:18:00",147.427,66.603,804.1,170.6,310.7,39.0375,3.886,1.89408123964932,1238.85166221158,1429.53416798487
0.433502,"2021-02-06 22:19:00",148.316,67.0115,805.6,168.8,322.4,38.8245,3.9235,1.8918041419805,1232.84034477395,1423.39456285547
0.435592,"2021-02-06 22:20:00",147.8415,67.119,817.15,171,334.2,38.9765,3.9155,1.90256583947491,1229.75522983695,1414.30032829647
0.43991,"2021-02-06 22:21:00",147.0195,66.7675,823.85,172.7,325.1,39.178,3.882,1.90565001018055,1234.69995084477,1418.83905586893
0.442048,"2021-02-06 22:23:00",148.394,66.849,812.4,169.5,325.95,38.936,3.899,1.89066019309542,1232.93922443436,1427.1855272556
0.440538,"2021-02-06 22:24:00",147.7195,66.9225,824.45,170.8,341.05,38.9905,3.9045,1.89856842631763,1233.41625905941,1420.5943339559
0.440973,"2021-02-06 22:25:00",146.5425,66.641,832.95,172.8,333.65,39.2175,3.8695,1.90331694898055,1240.29342411773,1422.7408906266
0.443228,"2021-02-06 22:26:00",146.346,66.338,831.1,170.5,324.15,39.22,3.8605,1.89913042050695,1244.7232072178,1431.18981204986
0.445404,"2021-02-06 22:28:00",147.751,66.841,834,170.6,338.8,38.904,3.917,1.89630707199258,1234.63947727038,1423.60728716695
0.445972,"2021-02-06 22:29:00",146.8165,66.6635,843,173,340.5,39.1165,3.889,1.90314813189278,1238.06927571796,1422.42979960985
0.445638,"2021-02-06 22:30:00",146.727,66.504,840.5,173,328.1,39.1685,3.872,1.89982677896515,1241.01490555739,1427.60754211465
0.443871,"2021-02-06 22:31:00",147.939,66.7575,821.45,172.1,328.2,38.951,3.8945,1.88991571634268,1237.27011825113,1429.38994862811
0.444474,"2021-02-06 22:33:00",147.3045,66.9635,842.25,175,345.8,39.1125,3.8915,1.90398562909726,1233.37136661553,1416.26719943283
0.44283,"2021-02-06 22:34:00",146.523,66.5405,841,175.5,330.8,39.237,3.8675,1.90421210993842,1239.87201203216,1424.03965711105
0.443819,"2021-02-06 22:35:00",147.306,66.584,832.5,174.2,329.15,39.0975,3.879,1.89642782335134,1238.33034418418,1428.34313865123
0.441289,"2021-02-06 22:36:00",148.056,66.897,828.95,173.9,338.55,38.919,3.9135,1.89605526592409,1232.22777764073,1422.7264597369
0.439989,"2021-02-06 22:38:00",146.497,66.555,846.65,176.8,334.85,39.22,3.882,1.90970710851133,1236.49190048475,1420.16535687679
0.439747,"2021-02-06 22:39:00",146.842,66.51,833.35,175,328.35,39.152,3.8785,1.90142630248958,1238.98360739696,1426.44280075618
0.439564,"2021-02-06 22:40:00",148.1145,66.808,825.7,174.4,333.7,38.9165,3.915,1.8965414078946,1231.41351966479,1424.07011670334
0.438685,"2021-02-06 22:41:00",148.0755,67.0805,838.7,173.2,349.15,38.962,3.925,1.90577980578437,1225.66850534763,1412.90772571222
0.442287,"2021-02-06 22:43:00",147.0075,66.562,832,174.2,331.6,39.1505,3.8925,1.9081447844378,1233.16661991077,1421.05693232055
0.443805,"2021-02-06 22:44:00",148.4915,66.9235,819.6,173.4,332.7,38.9435,3.9165,1.89986885035355,1226.04472447828,1419.71976163074
0.44451,"2021-02-06 22:45:00",148.903,67.2685,825.05,174,346.2,38.8975,3.9385,1.90608686548907,1218.50111075167,1409.20798803968
0.445072,"2021-02-06 22:45:00",148.903,67.2685,825.05,174,346.2,38.8975,3.9385,1.90608686548907,1218.50111075167,1409.20798803968
0.439493,"2021-02-06 22:48:00",149.034,67.1785,814.65,174.4,333.35,39.0025,3.913,1.90385977793191,1218.86324917895,1412.34287437126
0.443049,"2021-02-06 22:49:00",149.615,67.582,815.4,174.8,344.95,38.9025,3.941,1.90778078343817,1211.42794230931,1402.28561814886
0.439711,"2021-02-06 22:49:00",149.615,67.582,815.4,174.8,344.95,38.9025,3.941,1.90778078343817,1211.42794230931,1402.28561814886
0.438886,"2021-02-06 22:50:00",148.7195,67.4785,822.1,176.7,350.2,39.129,3.915,1.91708539042491,1212.85045819311,1398.11975937266
0.444589,"2021-02-06 22:53:00",150.5025,67.7745,796.4,169.6,345.05,38.92,3.939,1.9085066198047,1203.55949707007,1398.25470397197
0.444,"2021-02-06 22:53:00",150.5025,67.7745,796.4,169.6,345.05,38.92,3.939,1.9085066198047,1203.55949707007,1398.25470397197
0.445859,"2021-02-06 22:54:00",149.702,67.881,807.3,169.9,352.8,39.0925,3.9225,1.91720896978488,1204.53904565265,1390.60525494432
0.442274,"2021-02-06 22:55:00",149.1305,67.582,798.85,171,340.55,39.2515,3.8875,1.91546476138748,1210.45788101659,1397.26109892478
0.451635,"2021-02-06 22:57:00",151.1835,68.05,778.25,170.3,342.6,38.9415,3.931,1.90670923677543,1199.09397566149,1394.36158802388
0.448607,"2021-02-06 22:58:00",150.6985,68.0945,785.3,172.3,356.25,39.1065,3.918,1.91636852967471,1196.79399806284,1387.22799044126
0.446686,"2021-02-06 22:59:00",149.8995,67.942,786.25,173.6,343.6,39.252,3.8895,1.91649871227023,1203.35418915428,1389.94563626488
0.448784,"2021-02-06 23:00:00",150.6655,67.9675,773.3,172.6,334.65,39.1655,3.8915,1.90910450550674,1201.81490023385,1394.30863298738
0.441059,"2021-02-06 23:02:00",151.557,68.5445,774.7,172.2,352.45,39.0565,3.9225,1.91371408493719,1191.42582751858,1380.72721578263
0.441294,"2021-02-06 23:03:00",150.5355,68.2125,774.85,173.7,343.45,39.2525,3.886,1.91482259461175,1199.15554945769,1386.07254000857
0.440651,"2021-02-06 23:04:00",150.8325,68.134,767.9,173.5,332.4,39.172,3.888,1.90801549540724,1201.14338864965,1391.96349293241
0.44066,"2021-02-06 23:05:00",152.5035,68.5835,752.95,170.7,335.55,38.945,3.9145,1.89904316762903,1193.26330605723,1389.63587326331
0.443772,"2021-02-06 23:07:00",151.6245,68.7255,764.25,173.5,348.7,39.1045,3.911,1.91275084478879,1191.49855793628,1378.06011847715
0.441584,"2021-02-06 23:08:00",151.638,68.627,764.6,173.1,334.45,39.167,3.889,1.90802299934228,1194.4807828064,1382.94646568996
0.439343,"2021-02-06 23:09:00",152.4595,68.7485,747.7,171.9,333.5,39.006,3.9055,1.90054795144369,1192.63390961635,1385.6421059414
0.440358,"2021-02-06 23:10:00",152.972,69.051,750.2,172.3,344.6,38.9095,3.9305,1.90337387274016,1186.58177843188,1378.29680878181
0.44209,"2021-02-06 23:12:00",151.537,68.63,760.95,174.3,334.8,39.261,3.8815,1.91342825350769,1191.77750619524,1379.35569471306
0.440182,"2021-02-06 23:13:00",152.1505,68.608,752.3,172.7,329.5,39.18,3.883,1.90633398160079,1191.3702198713,1384.39960079736
0.437767,"2021-02-06 23:14:00",153.3125,68.9355,737.8,166.7,336.05,38.9295,3.9185,1.89948940601897,1186.35614548584,1382.94305222676
0.435857,"2021-02-06 23:15:00",153.2775,69.1125,747.25,168.8,351,38.985,3.929,1.90994876772687,1179.77741525298,1372.87351598482
0.442547,"2021-02-06 23:17:00",152.261,68.756,742.4,169.9,331,39.1925,3.888,1.90999736770457,1188.06292166015,1379.30621701587
0.441126,"2021-02-06 23:18:00",153.7045,69.062,726.65,168.4,333.95,38.9555,3.9215,1.90345268408904,1180.55873456258,1378.04593986744
0.441183,"2021-02-06 23:19:00",153.907,69.47,731.8,170,347.15,38.953,3.9395,1.91194720085916,1173.34703908081,1365.11704828969
0.441702,"2021-02-06 23:20:00",152.7225,69.264,736.9,171.8,343.6,39.195,3.9005,1.9163806381477,1180.10935368176,1365.93403692161
0.445618,"2021-02-06 23:22:00",154.2395,69.252,720.9,170,332.1,38.987,3.9165,1.90406544140021,1175.81307421578,1374.20938899049
0.446252,"2021-02-06 23:23:00",154.8245,69.643,726.4,170.3,344.95,38.8685,3.9485,1.90811595902469,1168.42473884294,1364.51537994873
0.44584,"2021-02-06 23:24:00",153.9285,69.5465,736.7,172.4,351,39.097,3.9235,1.91813509774605,1169.13341892886,1359.70229826799
0.445855,"2021-02-06 23:25:00",153.431,69.3835,731.65,172,337.45,39.2325,3.8925,1.91608463315538,1174.5169373225,1363.97238190135
0.447866,"2021-02-06 23:27:00",155.1515,69.703,722.65,165,344,38.904,3.939,1.90695776272116,1166.54639756653,1364.19788337225
0.450782,"2021-02-06 23:28:00",154.3515,69.682,733.65,166.8,353.45,39.0485,3.9265,1.9148889181306,1167.82033870524,1359.38649180751
0.44723,"2021-02-06 23:29:00",154.131,69.546,728.45,167.4,342.05,39.146,3.905,1.91383611290475,1170.29475087492,1362.51596864163
0.448059,"2021-02-06 23:29:00",154.131,69.546,728.45,167.4,342.05,39.146,3.905,1.91383611290475,1170.29475087492,1362.51596864163
0.444464,"2021-02-06 23:32:00",154.854,69.9915,727.3,164.3,354.05,39.0385,3.928,1.91464958676864,1163.91374347043,1354.00301798462
0.444127,"2021-02-06 23:33:00",154.1665,69.69,728.6,165.1,342.95,39.2075,3.894,1.91439840003511,1169.63968216058,1359.563232077
0.447315,"2021-02-06 23:33:00",154.1665,69.69,728.6,165.1,342.95,39.2075,3.894,1.91439840003511,1169.63968216058,1359.563232077
0.446232,"2021-02-06 23:34:00",154.506,69.6435,722.85,164.5,337.35,39.1475,3.893,1.90809990474679,1171.0093645266,1364.51692278516
0.442792,"2021-02-06 23:37:00",153.83,69.742,735.65,166.7,348.4,39.278,3.8895,1.9190223039302,1169.35552322589,1355.61535568285
0.445246,"2021-02-06 23:37:00",153.83,69.742,735.65,166.7,348.4,39.278,3.8895,1.9190223039302,1169.35552322589,1355.61535568285
0.442769,"2021-02-06 23:38:00",153.908,69.431,726.3,166.3,337.6,39.2225,3.887,1.91240884150268,1173.0371406015,1365.51721038121
0.442269,"2021-02-06 23:39:00",155.519,69.835,712.7,165.6,340.4,38.9905,3.915,1.90367406557396,1165.74338308958,1363.98723568137
0.443574,"2021-02-06 23:41:00",154.613,70.0495,722.5,166.7,355.35,39.1815,3.908,1.91875332302265,1163.18433747845,1350.29130468987
0.443315,"2021-02-06 23:42:00",154.4785,69.8,717.45,167,340.05,39.2525,3.8845,1.91408347111923,1167.3181547587,1357.79741287224
0.441894,"2021-02-06 23:43:00",155.489,69.896,707.55,165.8,338.9,39.0525,3.908,1.90625325760234,1164.29211868079,1361.20343712124
0.445476,"2021-02-06 23:44:00",156.1735,70.2525,707.3,166,349.6,38.931,3.9395,1.9098144763132,1156.46835193296,1352.51105460158
0.442797,"2021-02-06 23:46:00",154.0475,69.749,721.9,169,341.85,39.3485,3.8765,1.91944249970449,1167.31572404749,1355.21622518934
0.444457,"2021-02-06 23:47:00",154.804,69.755,713.05,168.1,336.7,39.21,3.8845,1.90996968807072,1167.37647795319,1361.29296054802
0.442399,"2021-02-06 23:48:00",156.2005,70.044,703.5,167,343.1,38.994,3.925,1.90887536537201,1156.86707708403,1356.84121532903
0.442038,"2021-02-06 23:49:00",155.2815,70.1635,723.55,168.8,356.4,39.1085,3.9205,1.91778566645212,1158.42191781364,1348.88923552548
0.442537,"2021-02-06 23:51:00",155.096,69.863,713.85,168.9,340.05,39.2135,3.8895,1.91276706972728,1163.1914418528,1357.52967526804
0.442737,"2021-02-06 23:52:00",156.3185,70.1345,703.35,168,343.5,38.9515,3.9275,1.90597823773347,1157.82171855554,1357.12578566816
0.443598,"2021-02-06 23:53:00",156.454,70.42,712.25,168.9,356.05,38.927,3.9435,1.91136567751107,1153.21039595878,1348.51941035365
0.442554,"2021-02-06 23:54:00",155.732,70.285,720.05,170.7,351.8,39.138,3.9095,1.9152652225547,1156.44457895555,1348.37040965875
0.444012,"2021-02-06 23:56:00",156.721,70.401,705.35,168.2,340.3,38.946,3.925,1.90423363729496,1155.75195357916,1353.5296723226
0.44364,"2021-02-06 23:57:00",156.7585,70.6005,713.25,168.9,352.55,38.9465,3.937,1.9101039472848,1151.60535879025,1346.1449413801
0.441913,"2021-02-06 23:58:00",155.925,70.3535,719.05,170.7,350.7,39.127,3.9145,1.91664633776337,1153.99534084678,1346.25168712981
0.438861,"2021-02-06 23:59:00",156.3295,70.1845,708.4,170.3,339.05,39.126,3.901,1.90993960237671,1155.13846975281,1353.63966784154
0.44385,"2021-02-07 00:01:00",157.4175,70.7985,707.05,167.8,351.75,38.8855,3.9405,1.90589373952027,1149.11973765072,1345.40246971578
0.442479,"2021-02-07 00:02:00",156.3805,70.599,717.4,168.9,353.1,39.1155,3.909,1.91283855099549,1152.83490447302,1344.38321462177
0.442141,"2021-02-07 00:03:00",156.4745,70.4025,710.7,168.6,340.55,39.1875,3.8875,1.90926825686273,1154.419050401,1350.20251501448
0.442135,"2021-02-07 00:04:00",157.4105,70.5115,697.15,162.2,338.1,39.016,3.9005,1.89907748429441,1153.65384791226,1354.95849025968
0.441887,"2021-02-07 00:06:00",157.0005,70.821,714,164.6,354.6,39.1265,3.9005,1.9097431773186,1149.91324231592,1342.48313150143
0.442709,"2021-02-07 00:07:00",156.041,70.4605,715.15,165.2,340.25,39.2895,3.8705,1.91075963568286,1156.91085443875,1348.1971198128
0.440424,"2021-02-07 00:08:00",156.628,70.3545,707.25,164.5,334.45,39.172,3.8775,1.9028626757823,1157.3942049762,1355.25583978177
0.44094,"2021-02-07 00:08:00",156.628,70.3545,707.25,164.5,334.45,39.172,3.8775,1.9028626757823,1157.3942049762,1355.25583978177
0.450656,"2021-02-07 00:11:00",154.8735,70.1395,741.7,166.9,345.9,39.684,3.8245,1.92606470273651,1156.32599118324,1343.93227464144
0.449928,"2021-02-07 00:12:00",152.76,68.7865,757.1,167.8,323.2,40.1695,3.7375,1.92884535388413,1171.69841347817,1366.47722070687
0.447141,"2021-02-07 00:13:00",151.5385,67.903,749.3,165.9,311.45,40.2435,3.709,1.92127017572632,1186.65264942889,1387.55513698928
0.447404,"2021-02-07 00:13:00",151.5385,67.903,749.3,165.9,311.45,40.2435,3.709,1.92127017572632,1186.65264942889,1387.55513698928
0.448984,"2021-02-07 00:16:00",151.784,67.8805,743.35,158.6,346.7,39.8715,3.7685,1.91589026966868,1188.13436230942,1391.4745366393
0.449485,"2021-02-07 00:16:00",151.784,67.8805,743.35,158.6,346.7,39.8715,3.7685,1.91589026966868,1188.13436230942,1391.4745366393
0.446942,"2021-02-07 00:17:00",151.0165,67.573,746.3,159.6,336.55,40.1285,3.721,1.91637494236258,1194.15487731197,1396.83374677335
0.448141,"2021-02-07 00:18:00",150.469,67.3185,740.1,157.9,329.05,40.082,3.717,1.90984245013622,1202.96315008484,1405.81875464997
0.448096,"2021-02-07 00:21:00",150.848,67.4275,745.4,153.2,347.25,40.1085,3.721,1.91444815009122,1196.80779831206,1400.78560946336
0.448191,"2021-02-07 00:21:00",150.848,67.4275,745.4,153.2,347.25,40.1085,3.721,1.91444815009122,1196.80779831206,1400.78560946336
0.445998,"2021-02-07 00:22:00",150.357,67.252,737.25,151.5,334.65,40.116,3.709,1.90899419394585,1204.4492313506,1407.60947728334
0.445337,"2021-02-07 00:23:00",150.9675,67.3405,722.15,148.2,334.6,39.9005,3.727,1.89756232708637,1206.89212028937,1413.47365945091
0.447995,"2021-02-07 00:25:00",150.6835,67.4475,742.35,150,350.1,40.1025,3.717,1.91181306333316,1199.89338072131,1402.13660733783
0.445525,"2021-02-07 00:26:00",150.5575,67.1615,741.45,149.5,338.55,40.1285,3.703,1.90710465239684,1204.02135078457,1410.5305914361
0.44427,"2021-02-07 00:27:00",150.8065,67.444,726.65,144.7,338.25,39.9085,3.7245,1.89705384825863,1208.56090017277,1411.88892812068
0.445988,"2021-02-07 00:28:00",151.281,67.6825,729,143.5,350.75,39.8195,3.752,1.90250935526619,1201.04449013374,1403.88682715661
0.448425,"2021-02-07 00:30:00",150.382,67.1665,748.45,146,343.4,40.2655,3.6845,1.91069010541398,1203.1314284395,1408.08967888605
0.451313,"2021-02-07 00:31:00",150.3555,67.168,730.35,143.2,340.65,40.088,3.699,1.90116761123859,1209.59704382354,1414.30708709651
0.452771,"2021-02-07 00:32:00",151.1085,67.549,733.5,142.3,351.1,39.8715,3.74,1.90140098409469,1203.19907306437,1407.08326002194
0.453856,"2021-02-07 00:33:00",151.0815,67.4975,748.2,144.4,362.6,40.0495,3.724,1.91031267953088,1197.57749157471,1402.19168449342
0.462235,"2021-02-07 00:35:00",150.7855,67.2795,741.1,142,346.15,40.0745,3.6965,1.89859273802919,1207.72138766946,1413.92788926624
0.463208,"2021-02-07 00:36:00",151.158,67.562,737.1,140.6,353.25,39.872,3.7305,1.89661900483064,1205.93734689853,1409.99039782869
0.462932,"2021-02-07 00:37:00",151.313,67.5445,753.45,142.1,364.4,39.9975,3.7185,1.90250544828561,1200.78267647182,1406.44066068622
